Date,Open,High,Low,Close,Adj Close,Volume
2017-07-21,148000.0,148000.0,146500.0,147500.0,115827.515625,303019
2017-07-24,148000.0,148000.0,144500.0,145000.0,113864.3359375,558419
2017-07-25,145000.0,147500.0,144500.0,146000.0,114649.6171875,769128
2017-07-26,147000.0,150000.0,146500.0,148000.0,116220.1484375,1000733
2017-07-27,148000.0,148500.0,144500.0,146500.0,115042.2421875,552184
2017-07-28,146500.0,150000.0,146500.0,149500.0,117398.0625,857408
2017-07-31,149500.0,149500.0,144500.0,145000.0,113864.3359375,871600
2017-08-01,145000.0,147000.0,144500.0,145500.0,114256.96875,415903
2017-08-02,146500.0,148000.0,145500.0,147500.0,115827.515625,462222
2017-08-03,147500.0,149500.0,146000.0,148500.0,116612.7890625,643295
2017-08-04,148000.0,151000.0,147000.0,150000.0,117790.6953125,520334
2017-08-07,150500.0,151000.0,148000.0,148000.0,116220.1484375,280334
2017-08-08,147000.0,147500.0,143500.0,144000.0,113079.0859375,655022
2017-08-09,145000.0,146000.0,144000.0,146000.0,114649.6171875,391355
2017-08-10,144500.0,146500.0,144000.0,145000.0,113864.3359375,576598
2017-08-11,143500.0,145500.0,141000.0,142000.0,111508.5390625,607681
2017-08-14,142500.0,146000.0,142000.0,144500.0,113471.7109375,319856
2017-08-16,145000.0,146000.0,143000.0,144500.0,113471.7109375,417168
2017-08-17,143000.0,144500.0,141500.0,144000.0,113079.0859375,250791
2017-08-18,144000.0,145500.0,143500.0,144500.0,113471.7109375,253371
2017-08-21,145000.0,148500.0,143500.0,148000.0,116220.1484375,430402
2017-08-22,148000.0,150000.0,145000.0,147000.0,115434.890625,533818
2017-08-23,146500.0,147500.0,145500.0,146500.0,115042.2421875,245112
2017-08-24,146500.0,147000.0,143500.0,143500.0,112686.4375,505047
2017-08-25,143500.0,145500.0,143000.0,144500.0,113471.7109375,362052
2017-08-28,144000.0,146000.0,144000.0,144500.0,113471.7109375,319822
2017-08-29,143000.0,144500.0,142500.0,144000.0,113079.0859375,332462
2017-08-30,142500.0,144000.0,138500.0,143000.0,112293.796875,762771
2017-08-31,142000.0,145000.0,139500.0,140500.0,110330.6328125,834907
2017-09-01,141000.0,143500.0,139500.0,143000.0,112293.796875,541048
2017-09-04,140000.0,142500.0,139500.0,140000.0,109937.984375,326756
2017-09-05,141000.0,142000.0,137000.0,138000.0,108367.453125,546091
2017-09-06,138000.0,138500.0,133500.0,136000.0,106796.8828125,694527
2017-09-07,138000.0,139000.0,137000.0,138000.0,108367.453125,531212
2017-09-08,138000.0,138500.0,133000.0,135500.0,106404.265625,637658
2017-09-11,134500.0,136500.0,133500.0,135000.0,106011.6171875,488905
2017-09-12,135000.0,137500.0,134500.0,136000.0,106796.8828125,379325
2017-09-13,136500.0,137500.0,133500.0,134000.0,105226.359375,588704
2017-09-14,134000.0,137000.0,133000.0,137000.0,107582.1796875,904204
2017-09-15,135500.0,137000.0,134000.0,136500.0,107189.5234375,369517
2017-09-18,136500.0,137500.0,135500.0,137000.0,107582.1796875,415861
2017-09-19,136500.0,141000.0,136500.0,140000.0,109937.984375,627903
2017-09-20,141000.0,143000.0,139500.0,142000.0,111508.5390625,618904
2017-09-21,140500.0,142000.0,138500.0,141500.0,111115.90625,467712
2017-09-25,141000.0,143000.0,140000.0,141000.0,110723.265625,307434
2017-09-26,141000.0,141000.0,141000.0,141000.0,110723.265625,0
2017-09-27,146000.0,149000.0,145500.0,147500.0,115827.515625,623568
2017-09-28,147000.0,148000.0,145000.0,147000.0,115434.890625,541478
2017-09-29,148500.0,151000.0,147500.0,150500.0,118183.34375,808779
2017-10-10,149500.0,152000.0,147500.0,151000.0,118575.9765625,886098
2017-10-11,151000.0,156500.0,151000.0,155000.0,121717.0546875,993821
2017-10-12,155000.0,156500.0,152500.0,156500.0,122894.921875,576444
2017-10-13,155000.0,155500.0,152000.0,154500.0,121324.4453125,644646
2017-10-16,154500.0,155000.0,152000.0,153000.0,120146.515625,521198
2017-10-17,153000.0,153500.0,148500.0,149500.0,117398.0625,510688
2017-10-18,148000.0,153500.0,147000.0,150500.0,118183.34375,695484
2017-10-19,152000.0,154000.0,150500.0,151500.0,118968.625,474052
2017-10-20,151500.0,152500.0,150500.0,151500.0,118968.625,227605
2017-10-23,151000.0,153000.0,150500.0,151500.0,118968.625,387789
2017-10-24,151500.0,152500.0,150000.0,151000.0,118575.9765625,357958
2017-10-25,150000.0,150500.0,146500.0,148500.0,116612.7890625,829299
2017-10-26,148500.0,160000.0,148000.0,159500.0,125250.7734375,1550507
2017-10-27,159500.0,161500.0,156500.0,158500.0,124465.5,776439
2017-10-30,160000.0,160500.0,154500.0,156000.0,122502.3203125,540408
2017-10-31,157000.0,162000.0,156000.0,161000.0,126428.6796875,905364
2017-11-01,159000.0,162000.0,158500.0,160500.0,126036.046875,601287
2017-11-02,159000.0,160500.0,158000.0,160000.0,125643.40625,353460
2017-11-03,161000.0,164000.0,159500.0,161500.0,126821.3125,426678
2017-11-06,160000.0,163000.0,157500.0,158500.0,124465.5,530662
2017-11-07,157000.0,159500.0,153500.0,155000.0,121717.0546875,754723
2017-11-08,153500.0,157000.0,153500.0,155000.0,121717.0546875,384213
2017-11-09,156000.0,156000.0,153000.0,155500.0,122109.71875,543762
2017-11-10,154000.0,155500.0,153500.0,154500.0,121324.4453125,333985
2017-11-13,156500.0,161500.0,156000.0,160500.0,126036.046875,664551
2017-11-14,160000.0,160500.0,157500.0,160500.0,126036.046875,493631
2017-11-15,161500.0,163000.0,160000.0,161500.0,126821.3125,568064
2017-11-16,162000.0,162000.0,158000.0,159500.0,125250.7734375,392185
2017-11-17,158000.0,159000.0,156000.0,157000.0,123287.5625,493488
2017-11-20,155500.0,157500.0,154000.0,156500.0,122894.921875,392823
2017-11-21,157000.0,158500.0,156000.0,157000.0,123287.5625,279920
2017-11-22,157000.0,159000.0,155000.0,155000.0,121717.0546875,298605
2017-11-23,156000.0,157000.0,154500.0,157000.0,123287.5625,327088
2017-11-24,156000.0,159500.0,155500.0,159000.0,124858.140625,414474
2017-11-27,158500.0,160000.0,158000.0,158500.0,124465.5,508762
2017-11-28,156500.0,160500.0,155000.0,157000.0,123287.5625,360463
2017-11-29,158000.0,161000.0,157500.0,160500.0,126036.046875,550470
2017-11-30,163000.0,166500.0,162500.0,164500.0,129177.140625,1207560
2017-12-01,164500.0,165500.0,161500.0,161500.0,126821.3125,529049
2017-12-04,160500.0,160500.0,157500.0,160500.0,126036.046875,412767
2017-12-05,159000.0,162500.0,159000.0,161500.0,126821.3125,298181
2017-12-06,159500.0,162500.0,159500.0,162000.0,127213.953125,435843
2017-12-07,163000.0,163000.0,160000.0,161500.0,126821.3125,317111
2017-12-08,159500.0,161000.0,157000.0,158500.0,124465.5,562488
2017-12-11,158000.0,158500.0,149500.0,150000.0,117790.6953125,1235495
2017-12-12,149000.0,151500.0,148000.0,150000.0,117790.6953125,594577
2017-12-13,151500.0,152500.0,150000.0,151500.0,118968.625,449530
2017-12-14,151000.0,154500.0,150500.0,150500.0,118183.34375,848663
2017-12-15,151500.0,154000.0,150500.0,154000.0,120931.78125,414172
2017-12-18,154000.0,155000.0,152000.0,154000.0,120931.78125,304658
2017-12-19,154000.0,155500.0,152500.0,153000.0,120146.515625,301402
2017-12-21,151500.0,152500.0,150000.0,150000.0,117790.6953125,393766
2017-12-22,151000.0,153000.0,150500.0,153000.0,120146.515625,257517
2017-12-26,152000.0,155000.0,151500.0,154000.0,120931.78125,319229
2017-12-27,151500.0,157000.0,150000.0,156500.0,125336.5625,445829
2017-12-28,154500.0,156000.0,152000.0,156000.0,124936.1484375,405259
2018-01-02,150500.0,153000.0,149000.0,149500.0,119730.46875,731763
2018-01-03,149000.0,151000.0,149000.0,150500.0,120531.3515625,450874
2018-01-04,150500.0,151000.0,146000.0,146500.0,117327.8359375,931558
2018-01-05,146000.0,149000.0,145500.0,149000.0,119330.015625,463695
2018-01-08,148500.0,151000.0,147500.0,151000.0,120931.78125,482619
2018-01-09,151000.0,152500.0,149500.0,152500.0,122133.1171875,465845
2018-01-10,152500.0,158000.0,152000.0,155500.0,124535.703125,793679
2018-01-11,156000.0,156500.0,152500.0,155000.0,124135.2734375,476891
2018-01-12,153500.0,156000.0,153500.0,154000.0,123334.390625,424738
2018-01-15,154000.0,155000.0,151000.0,155000.0,124135.2734375,315592
2018-01-16,153500.0,158000.0,153000.0,158000.0,126537.8828125,440542
2018-01-17,157000.0,159000.0,156000.0,157500.0,126137.46875,363034
2018-01-18,157500.0,158000.0,154000.0,155000.0,124135.2734375,324686
2018-01-19,155000.0,162000.0,154500.0,162000.0,129741.3828125,637243
2018-01-22,162500.0,164000.0,158500.0,162500.0,130141.84375,582519
2018-01-23,163000.0,167500.0,161000.0,161000.0,128940.5234375,727921
2018-01-24,160500.0,162000.0,156000.0,156500.0,125336.5625,653451
2018-01-25,155500.0,159000.0,154000.0,158500.0,126938.3125,776214
2018-01-26,155000.0,155500.0,149000.0,152500.0,122133.1171875,1058626
2018-01-29,153000.0,155500.0,152000.0,154500.0,123734.859375,504827
2018-01-30,155000.0,158000.0,154500.0,156000.0,124936.1484375,458611
2018-01-31,157000.0,162000.0,154500.0,162000.0,129741.3828125,926031
2018-02-01,161500.0,162000.0,158500.0,160500.0,128540.0703125,478000
2018-02-02,161000.0,164000.0,160500.0,162500.0,130141.84375,813167
2018-02-05,162500.0,163000.0,159000.0,159000.0,127338.7578125,670474
2018-02-06,158000.0,161000.0,153500.0,157500.0,126137.46875,690538
2018-02-07,157500.0,160500.0,156000.0,157500.0,126137.46875,552642
2018-02-08,158500.0,163500.0,156500.0,161000.0,128940.5234375,883512
2018-02-09,156500.0,158500.0,154500.0,155000.0,124135.2734375,721962
2018-02-12,155500.0,156500.0,153500.0,154000.0,123334.390625,554120
2018-02-13,154000.0,155500.0,152000.0,152500.0,122133.1171875,528608
2018-02-14,152000.0,155000.0,152000.0,154500.0,123734.859375,265716
2018-02-19,156500.0,157000.0,154500.0,155000.0,124135.2734375,265257
2018-02-20,155000.0,156000.0,152500.0,153500.0,122933.96875,218792
2018-02-21,152500.0,161000.0,152500.0,160000.0,128139.640625,537567
2018-02-22,159000.0,159500.0,156000.0,157000.0,125737.0078125,339005
2018-02-23,158500.0,159500.0,157500.0,159000.0,127338.7578125,275917
2018-02-26,159000.0,162000.0,157500.0,161000.0,128940.5234375,513314
2018-02-27,160500.0,162000.0,160000.0,161000.0,128940.5234375,273491
2018-02-28,159000.0,163000.0,158000.0,161500.0,129340.9296875,496851
2018-03-02,158000.0,159000.0,154500.0,156000.0,124936.1484375,591106
2018-03-05,155500.0,157000.0,152500.0,153000.0,122533.5390625,410894
2018-03-06,154500.0,158000.0,154500.0,157000.0,125737.0078125,375611
2018-03-07,154000.0,155000.0,152000.0,152500.0,122133.1171875,598406
2018-03-08,153500.0,155000.0,152000.0,154500.0,123734.859375,488545
2018-03-09,153500.0,155000.0,152500.0,154000.0,123334.390625,460548
2018-03-12,154000.0,155500.0,153000.0,153500.0,122933.96875,422236
2018-03-13,152500.0,155000.0,152500.0,153500.0,122933.96875,378343
2018-03-14,152500.0,157000.0,152000.0,156000.0,124936.1484375,605609
2018-03-15,156500.0,159000.0,155000.0,157500.0,126137.46875,367882
2018-03-16,158000.0,159500.0,156000.0,157500.0,126137.46875,351970
2018-03-19,152500.0,153000.0,150000.0,151500.0,121332.234375,749609
2018-03-20,150500.0,153500.0,150000.0,152500.0,122133.1171875,311027
2018-03-21,152500.0,155000.0,152500.0,154500.0,123734.859375,277076
2018-03-22,154500.0,154500.0,152000.0,152500.0,122133.1171875,330219
2018-03-23,151000.0,153000.0,150500.0,151500.0,121332.234375,578521
2018-03-26,151000.0,152500.0,149500.0,149500.0,119730.46875,466599
2018-03-27,150000.0,154000.0,149500.0,154000.0,123334.390625,683470
2018-03-28,153000.0,155000.0,148000.0,151500.0,121332.234375,905733
2018-03-29,150500.0,152000.0,142500.0,143500.0,114925.234375,1532300
2018-03-30,144000.0,145500.0,142500.0,143500.0,114925.234375,525910
2018-04-02,144500.0,148500.0,144000.0,148500.0,118929.6015625,569272
2018-04-03,147000.0,152500.0,145500.0,152000.0,121732.6640625,2258712
2018-04-04,156000.0,159500.0,155000.0,156500.0,125336.5625,1198367
2018-04-05,157000.0,158000.0,153500.0,154000.0,123334.390625,404008
2018-04-06,155000.0,155500.0,152000.0,152500.0,122133.1171875,377964
2018-04-09,152000.0,153000.0,150500.0,151000.0,120931.78125,319141
2018-04-10,150000.0,153000.0,149000.0,151000.0,120931.78125,371422
2018-04-11,150500.0,152000.0,150000.0,150000.0,120130.9140625,329076
2018-04-12,151000.0,152500.0,150000.0,152000.0,121732.6640625,297375
2018-04-13,151500.0,152000.0,149500.0,150500.0,120531.3515625,425396
2018-04-16,151000.0,154000.0,150000.0,153000.0,122533.5390625,303065
2018-04-17,154000.0,158000.0,154000.0,157500.0,126137.46875,670905
2018-04-18,158000.0,159500.0,157000.0,158500.0,126938.3125,507655
2018-04-19,157500.0,158000.0,155000.0,158000.0,126537.8828125,344290
2018-04-20,157000.0,160000.0,156500.0,160000.0,128139.640625,406412
2018-04-23,160000.0,160000.0,157000.0,159500.0,127739.203125,284140
2018-04-24,161500.0,165500.0,161500.0,162500.0,130141.84375,644850
2018-04-25,162000.0,164000.0,160000.0,164000.0,131343.140625,407673
2018-04-26,164000.0,164000.0,154500.0,156500.0,125336.5625,861668
2018-04-27,155000.0,161500.0,154000.0,158000.0,126537.8828125,887506
2018-04-30,159000.0,160500.0,157000.0,160000.0,128139.640625,351811
2018-05-02,159000.0,160500.0,157000.0,160000.0,128139.640625,377086
2018-05-03,162500.0,163000.0,160000.0,160000.0,128139.640625,324816
2018-05-04,158000.0,160000.0,156500.0,158000.0,126537.8828125,448848
2018-05-08,158500.0,161000.0,154500.0,156000.0,124936.1484375,595219
2018-05-09,154500.0,156000.0,153500.0,153500.0,122933.96875,513770
2018-05-10,152500.0,154000.0,150500.0,152000.0,121732.6640625,747954
2018-05-11,152000.0,154000.0,151500.0,153000.0,122533.5390625,319288
2018-05-14,153500.0,154500.0,150500.0,151000.0,120931.78125,439028
2018-05-15,150000.0,151500.0,148000.0,148500.0,118929.6015625,611470
2018-05-16,148500.0,151500.0,146000.0,150500.0,120531.3515625,599945
2018-05-17,150500.0,151000.0,149500.0,149500.0,119730.46875,297968
2018-05-18,148500.0,150000.0,148000.0,150000.0,120130.9140625,330193
2018-05-21,149500.0,151000.0,149000.0,149000.0,119330.015625,332251
2018-05-23,147000.0,148500.0,144000.0,144500.0,115726.1015625,1062994
2018-05-24,144000.0,144500.0,139000.0,140000.0,112122.1875,1387498
2018-05-25,139500.0,141000.0,138500.0,139000.0,111321.3125,697859
2018-05-28,139000.0,140500.0,138000.0,138500.0,110920.875,498199
2018-05-29,139500.0,141000.0,139000.0,140000.0,112122.1875,471953
2018-05-30,138500.0,139500.0,136000.0,137500.0,110119.9921875,648596
2018-05-31,139000.0,140000.0,137500.0,139000.0,111321.3125,835047
2018-06-01,138500.0,140000.0,137500.0,140000.0,112122.1875,395619
2018-06-04,140000.0,144000.0,139000.0,143000.0,114524.796875,903195
2018-06-05,143500.0,144000.0,140500.0,142500.0,114124.3671875,374748
2018-06-07,142000.0,144000.0,141500.0,142500.0,114124.3671875,511413
2018-06-08,142000.0,142500.0,140000.0,141000.0,112923.0703125,539842
2018-06-11,140000.0,140500.0,139000.0,139500.0,111721.75,441032
2018-06-12,140000.0,142000.0,139500.0,140500.0,112522.6328125,486396
2018-06-14,138500.0,139000.0,135000.0,135000.0,108117.8125,1036041
2018-06-15,136000.0,136500.0,133000.0,134000.0,107316.9609375,762750
2018-06-18,134500.0,136500.0,134500.0,135000.0,108117.8125,497745
2018-06-19,134000.0,135000.0,131000.0,131500.0,105314.7578125,781548
2018-06-20,130500.0,131500.0,129000.0,129500.0,103713.0234375,595333
2018-06-21,129500.0,130500.0,127000.0,127000.0,101710.828125,608003
2018-06-22,126000.0,131000.0,125000.0,130000.0,104113.4609375,716503
2018-06-25,129500.0,130000.0,128000.0,129000.0,103312.5859375,563769
2018-06-26,128000.0,131000.0,127500.0,129500.0,103713.0234375,703936
2018-06-27,129000.0,130500.0,125500.0,127500.0,102111.2734375,935679
2018-06-28,126000.0,126500.0,123000.0,125000.0,100900.4765625,1101059
2018-06-29,124500.0,126000.0,123500.0,125500.0,101304.0625,496503
2018-07-02,125000.0,125500.0,123000.0,123500.0,99689.65625,428578
2018-07-03,125500.0,125500.0,119500.0,122000.0,98478.859375,556533
2018-07-04,120500.0,122500.0,118000.0,119500.0,96460.8515625,510210
2018-07-05,119000.0,122000.0,118000.0,121500.0,98075.25,845590
2018-07-06,122500.0,126000.0,122500.0,123500.0,99689.65625,658197
2018-07-09,124000.0,125000.0,122500.0,124500.0,100496.859375,303024
2018-07-10,123500.0,125500.0,122500.0,123500.0,99689.65625,328075
2018-07-11,121000.0,123000.0,120500.0,121500.0,98075.25,384762
2018-07-12,121500.0,125000.0,121000.0,123000.0,99286.0703125,613187
2018-07-13,123500.0,125000.0,122000.0,122500.0,98882.4609375,306680
2018-07-16,122500.0,127500.0,122500.0,126000.0,101707.6796875,494043
2018-07-17,126000.0,129000.0,125000.0,126500.0,102111.2734375,436989
2018-07-18,127000.0,128500.0,124000.0,124000.0,100093.265625,325090
2018-07-19,125000.0,125500.0,123500.0,124000.0,100093.265625,359064
2018-07-20,124500.0,128500.0,122500.0,127000.0,102514.875,463776
2018-07-23,127500.0,131000.0,127000.0,129500.0,104532.8828125,660426
2018-07-24,129500.0,130000.0,126500.0,129500.0,104532.8828125,479217
2018-07-25,130000.0,130500.0,129000.0,130500.0,105340.0859375,305338
2018-07-26,131000.0,131500.0,128000.0,130000.0,104936.5,484321
2018-07-27,129500.0,131500.0,129000.0,129500.0,104532.8828125,365369
2018-07-30,129000.0,131000.0,128500.0,130500.0,105340.0859375,179748
2018-07-31,131000.0,131000.0,128500.0,129500.0,104532.8828125,306556
2018-08-01,130000.0,130500.0,128000.0,128500.0,103725.6796875,244440
2018-08-02,128000.0,128500.0,124000.0,125500.0,101304.0625,425332
2018-08-03,124000.0,125500.0,124000.0,124000.0,100093.265625,468331
2018-08-06,124500.0,126000.0,124000.0,124500.0,100496.859375,317150
2018-08-07,124000.0,126000.0,123500.0,125000.0,100900.4765625,285278
2018-08-08,125500.0,129500.0,125500.0,127500.0,102918.484375,816582
2018-08-09,126500.0,127500.0,125500.0,126000.0,101707.6796875,532068
2018-08-10,126000.0,127000.0,124500.0,126000.0,101707.6796875,194355
2018-08-13,125000.0,126000.0,123000.0,123500.0,99689.65625,319273
2018-08-14,124500.0,125000.0,122500.0,123000.0,99286.0703125,291859
2018-08-16,122000.0,127000.0,122000.0,126500.0,102111.2734375,561446
2018-08-17,125500.0,127000.0,125000.0,126500.0,102111.2734375,207735
2018-08-20,127500.0,128000.0,126000.0,127500.0,102918.484375,310969
2018-08-21,127000.0,127500.0,124000.0,125500.0,101304.0625,339831
2018-08-22,125500.0,127000.0,124500.0,126000.0,101707.6796875,329800
2018-08-23,125500.0,126000.0,123000.0,124500.0,100496.859375,229027
2018-08-24,123500.0,124500.0,123000.0,124500.0,100496.859375,232363
2018-08-27,125000.0,125500.0,123500.0,124000.0,100093.265625,226756
2018-08-28,125000.0,127000.0,124000.0,125000.0,100900.4765625,402853
2018-08-29,125000.0,125000.0,123500.0,124000.0,100093.265625,309579
2018-08-30,124000.0,125000.0,123000.0,123500.0,99689.65625,385998
2018-08-31,124000.0,126000.0,123000.0,125000.0,100900.4765625,529278
2018-09-03,124500.0,126000.0,123500.0,125000.0,100900.4765625,264041
2018-09-04,125500.0,127000.0,124500.0,126500.0,102111.2734375,297393
2018-09-05,126500.0,131000.0,126500.0,129000.0,104129.2890625,871735
2018-09-06,130000.0,136000.0,130000.0,134000.0,108165.296875,935048
2018-09-07,136000.0,137000.0,131500.0,133000.0,107358.09375,793026
2018-09-10,131500.0,133500.0,130000.0,131000.0,105743.703125,320236
2018-09-11,130000.0,130500.0,128000.0,128000.0,103322.0859375,514468
2018-09-12,128500.0,131000.0,128000.0,129500.0,104532.8828125,340635
2018-09-13,130500.0,130500.0,128000.0,128500.0,103725.6796875,411245
2018-09-14,129500.0,131000.0,129000.0,129500.0,104532.8828125,259936
2018-09-17,129000.0,129500.0,128000.0,128500.0,103725.6796875,305158
2018-09-18,128500.0,130000.0,128000.0,128000.0,103322.0859375,368661
2018-09-19,128500.0,129000.0,125500.0,126500.0,102111.2734375,420484
2018-09-20,126500.0,130000.0,126000.0,129000.0,104129.2890625,378436
2018-09-21,131000.0,131000.0,127500.0,129000.0,104129.2890625,765535
2018-09-27,130000.0,130500.0,128500.0,130500.0,105340.0859375,465760
2018-09-28,130000.0,130500.0,128000.0,129500.0,104532.8828125,295867
2018-10-01,130000.0,130000.0,128500.0,129000.0,104129.2890625,233662
2018-10-02,128500.0,129500.0,128000.0,128500.0,103725.6796875,215297
2018-10-04,128500.0,129000.0,122500.0,124500.0,100496.859375,671140
2018-10-05,126000.0,126000.0,123000.0,124500.0,100496.859375,284015
2018-10-08,123500.0,124000.0,121500.0,122000.0,98478.859375,386710
2018-10-10,122500.0,123000.0,119500.0,120000.0,96864.4453125,536984
2018-10-11,118500.0,120500.0,116000.0,116000.0,93635.640625,701523
2018-10-12,115500.0,118000.0,114500.0,115500.0,93232.03125,672541
2018-10-15,116500.0,117000.0,111500.0,113500.0,91617.6328125,697689
2018-10-16,114000.0,117500.0,113500.0,116500.0,94039.25,503295
2018-10-17,117500.0,119500.0,116500.0,118500.0,95653.6484375,385112
2018-10-18,118000.0,118500.0,114000.0,116000.0,93635.640625,708181
2018-10-19,114500.0,117500.0,114000.0,115500.0,93232.03125,493067
2018-10-22,115000.0,118000.0,114500.0,118000.0,95250.03125,378176
2018-10-23,117000.0,118000.0,114000.0,116500.0,94039.25,575347
2018-10-24,117500.0,118500.0,116000.0,117000.0,94442.84375,776694
2018-10-25,116000.0,116000.0,102500.0,110000.0,88792.40625,1633392
2018-10-26,110000.0,113000.0,107500.0,108000.0,87178.0078125,867074
2018-10-29,106000.0,108500.0,104000.0,106000.0,85563.59375,876545
2018-10-30,106500.0,109500.0,106000.0,107500.0,86774.4140625,429587
2018-10-31,106500.0,107000.0,103500.0,106500.0,85967.1953125,752213
2018-11-01,106500.0,109000.0,104500.0,108500.0,87581.6015625,487868
2018-11-02,107000.0,110500.0,106500.0,110000.0,88792.40625,586857
2018-11-05,107000.0,107500.0,103500.0,104000.0,83949.1875,921610
2018-11-06,105000.0,108500.0,104500.0,107500.0,86774.4140625,775343
2018-11-07,106500.0,108000.0,105500.0,107500.0,86774.4140625,619311
2018-11-08,109000.0,109000.0,105500.0,105500.0,85160.0078125,588487
2018-11-09,106000.0,110000.0,104500.0,105000.0,84756.390625,668003
2018-11-12,105000.0,105500.0,100500.0,102000.0,82334.78125,792697
2018-11-13,99900.0,102500.0,99600.0,102500.0,82738.3828125,397209
2018-11-14,103500.0,104500.0,100500.0,101500.0,81931.1796875,637102
2018-11-15,101000.0,103500.0,100500.0,103000.0,83141.9921875,449187
2018-11-16,104000.0,104500.0,102000.0,103000.0,83141.9921875,361507
2018-11-19,103000.0,103500.0,101000.0,101500.0,81931.1796875,555495
2018-11-20,101000.0,101000.0,97100.0,97500.0,78702.375,1295271
2018-11-21,96500.0,97900.0,95800.0,97800.0,78944.5234375,883111
2018-11-22,98000.0,98000.0,92500.0,92800.0,74908.5078125,1527106
2018-11-23,92800.0,94000.0,92600.0,93700.0,75634.9921875,558490
2018-11-26,93600.0,95800.0,93500.0,95100.0,76765.0703125,663188
2018-11-27,95900.0,101500.0,95800.0,101000.0,81527.59375,1436195
2018-11-28,100500.0,101500.0,99800.0,101000.0,81527.59375,602728
2018-11-29,102000.0,103000.0,99100.0,100000.0,80720.3828125,811011
2018-11-30,103000.0,108000.0,102500.0,107000.0,86370.8125,3017114
2018-12-03,108500.0,109000.0,106500.0,108500.0,87581.6015625,723565
2018-12-04,108500.0,108500.0,105500.0,107500.0,86774.4140625,612079
2018-12-05,106000.0,108500.0,106000.0,107500.0,86774.4140625,519108
2018-12-06,107500.0,112500.0,106000.0,110500.0,89196.0078125,896541
2018-12-07,110000.0,112000.0,109500.0,111000.0,89599.6171875,566780
2018-12-10,108500.0,111000.0,108500.0,110500.0,89196.0078125,367098
2018-12-11,109500.0,112500.0,108500.0,111500.0,90003.21875,372363
2018-12-12,111500.0,121500.0,111000.0,118500.0,95653.6484375,1558536
2018-12-13,116500.0,120000.0,116500.0,118500.0,95653.6484375,1093587
2018-12-14,119000.0,120000.0,115000.0,116500.0,94039.25,534429
2018-12-17,115000.0,118500.0,112500.0,116500.0,94039.25,602835
2018-12-18,117500.0,120000.0,116000.0,118000.0,95250.03125,889260
2018-12-19,118500.0,123500.0,118500.0,123000.0,99286.0703125,841175
2018-12-20,121500.0,124500.0,120500.0,121500.0,98075.25,682779
2018-12-21,120500.0,122500.0,119500.0,122500.0,98882.4609375,643918
2018-12-24,122000.0,124000.0,121500.0,123000.0,99286.0703125,301455
2018-12-26,121500.0,122000.0,118500.0,120000.0,96864.4453125,550552
2018-12-27,118000.0,120000.0,117500.0,118500.0,98106.3046875,458613
2018-12-28,118500.0,120000.0,117500.0,118500.0,98106.3046875,398062
2019-01-02,117500.0,118000.0,113500.0,114000.0,94380.734375,565493
2019-01-03,113000.0,118500.0,113000.0,116500.0,96450.5078125,608591
2019-01-04,116000.0,123000.0,116000.0,119500.0,98934.203125,1326978
2019-01-07,121000.0,121500.0,119500.0,120500.0,99762.1015625,428416
2019-01-08,121500.0,123500.0,118500.0,119500.0,98934.203125,582117
2019-01-09,119000.0,124000.0,119000.0,123000.0,101831.8671875,846392
2019-01-10,121500.0,123000.0,119500.0,123000.0,101831.8671875,648837
2019-01-11,123000.0,124500.0,122000.0,123000.0,101831.8671875,440529
2019-01-14,122500.0,124000.0,121000.0,121500.0,100590.0,297709
2019-01-15,121000.0,128000.0,120500.0,127500.0,105557.4140625,828015
2019-01-16,127000.0,129000.0,126000.0,128500.0,106385.3125,397335
2019-01-17,128500.0,130000.0,127500.0,129500.0,107213.2109375,513711
2019-01-18,129500.0,131500.0,129500.0,131000.0,108455.078125,556106
2019-01-21,132000.0,132000.0,126500.0,127000.0,105143.4609375,657273
2019-01-22,126500.0,128000.0,125000.0,127500.0,105557.4140625,446263
2019-01-23,128000.0,130000.0,127000.0,129000.0,106799.265625,422209
2019-01-24,128000.0,130000.0,124500.0,130000.0,107627.1796875,778826
2019-01-25,127500.0,130000.0,127500.0,128500.0,106385.3125,535338
2019-01-28,128500.0,130000.0,125500.0,126500.0,104729.5078125,541428
2019-01-29,126500.0,128500.0,126000.0,128000.0,105971.3671875,445671
2019-01-30,128500.0,129500.0,126500.0,129500.0,107213.2109375,463542
2019-01-31,130000.0,131000.0,128500.0,129500.0,107213.2109375,509642
2019-02-01,129500.0,130000.0,128500.0,129500.0,107213.2109375,392755
2019-02-07,128500.0,129000.0,125500.0,126000.0,104315.5703125,530165
2019-02-08,125500.0,126500.0,124500.0,125500.0,103901.6015625,365392
2019-02-11,126000.0,129000.0,126000.0,127500.0,105557.4140625,425879
2019-02-12,129000.0,129000.0,126500.0,128500.0,106385.3125,443035
2019-02-13,128500.0,128500.0,124000.0,124500.0,103073.703125,620173
2019-02-14,123500.0,124000.0,119500.0,121500.0,100590.0,1072937
2019-02-15,121000.0,121500.0,120000.0,121000.0,100176.0625,446734
2019-02-18,121000.0,122000.0,118500.0,120500.0,99762.1015625,557734
2019-02-19,119500.0,120500.0,119000.0,119500.0,98934.203125,470357
2019-02-20,119500.0,121500.0,119000.0,119000.0,98520.25,735087
